epoch,lossD,lossG,D_real_mean,D_fake_mean,symmetry_fixed25
45,0.6257798671722412,1.0031194686889648,-0.019702710211277008,-0.3802689015865326,0.7111181640625
46,0.6042239665985107,0.95721036195755,0.13699470460414886,-0.3970958888530731,0.7383251953125
47,0.665906548500061,0.7528302073478699,-0.459841787815094,-0.8651857972145081,0.6966455078125
48,0.6401314735412598,1.0179344415664673,0.2643790543079376,-0.0929022952914238,0.707109375
49,0.5848859548568726,0.8953035473823547,-0.10732461512088776,-0.7851406931877136,0.7349658203125
50,0.6438641548156738,0.968705415725708,-0.06252013146877289,-0.3709269165992737,0.7341552734375
51,0.6541070342063904,0.8219816088676453,-0.5363215208053589,-0.9414341449737549,0.724208984375
52,0.60679692029953,0.8972688317298889,-0.09900928288698196,-0.6199243068695068,0.752138671875
53,0.5770906209945679,0.8928101658821106,0.022218817844986916,-0.7078371047973633,0.7567138671875
54,0.587887704372406,0.7840997576713562,-0.06369028985500336,-0.7627189755439758,0.7487255859375
55,0.5875800251960754,1.0160642862319946,0.1492876559495926,-0.43935006856918335,0.7353955078125
56,0.6552075147628784,1.072797179222107,-0.13927406072616577,-0.4185487926006317,0.7412841796875
57,0.6256683468818665,1.0168418884277344,-0.0039734202437102795,-0.5304542779922485,0.7200732421875
58,0.5806577205657959,0.9690513610839844,0.08357033878564835,-0.5791640281677246,0.7206005859375
59,0.6336491703987122,0.900970458984375,-0.33872950077056885,-0.8412244915962219,0.7406689453125
60,0.5586609840393066,0.9590986371040344,0.010862316004931927,-0.8273308873176575,0.737578125
61,0.6026821136474609,1.368332862854004,0.5425049662590027,-0.3814791738986969,0.748095703125
62,0.5747357606887817,0.978905975818634,0.07418578118085861,-0.6998578310012817,0.749658203125
63,0.5740050077438354,1.419736623764038,0.17333362996578217,-0.6034397482872009,0.7162060546875
64,0.5647488236427307,0.8387925028800964,0.022281348705291748,-0.9289820194244385,0.746416015625
65,0.6079102754592896,0.8344789147377014,-0.2536693215370178,-1.0169172286987305,0.7129150390625
66,0.6703478097915649,0.605111837387085,-0.6973446011543274,-1.433869481086731,0.7201123046875
67,0.6240606307983398,0.7534589767456055,-0.28296080231666565,-0.945830225944519,0.7404736328125
68,0.550083339214325,1.0140938758850098,0.1908339112997055,-0.7733954191207886,0.749921875
69,0.5447865724563599,0.9360125064849854,0.16293209791183472,-0.8947213292121887,0.7292529296875
70,0.5816274285316467,0.818212628364563,-0.23973876237869263,-1.1416330337524414,0.7595654296875
71,0.5943068265914917,1.1829005479812622,0.11499837785959244,-0.6393500566482544,0.721591796875
72,0.5300912261009216,1.435905933380127,0.873748242855072,-0.3824252486228943,0.76009765625
73,0.5577191114425659,1.4607772827148438,0.7131565809249878,-0.29625067114830017,0.7456005859375
74,0.5856006145477295,1.3749849796295166,0.997177243232727,-0.14801441133022308,0.7085546875
75,0.5571776032447815,0.9630245566368103,0.11492548882961273,-0.7585771679878235,0.7359765625
76,0.5668168067932129,1.3217636346817017,0.5049246549606323,-0.45125919580459595,0.73060546875
77,0.536368727684021,1.0973138809204102,0.3146035075187683,-0.6568000912666321,0.7497021484375
78,0.5657601356506348,1.298211693763733,0.6927006840705872,-0.26848331093788147,0.7462158203125
79,0.5579416155815125,1.1954981088638306,0.6385034918785095,-0.32516151666641235,0.779130859375
80,0.5703606605529785,1.0048385858535767,0.2096579223871231,-0.5352104902267456,0.74060546875
81,0.5688650608062744,1.02445650100708,0.18279552459716797,-0.6290716528892517,0.7422900390625
82,0.5480811595916748,1.4153379201889038,0.692645251750946,-0.3943946659564972,0.7517431640625
83,0.5996586084365845,0.9276880621910095,-0.36237531900405884,-1.1688523292541504,0.728291015625
84,0.575258731842041,1.2384634017944336,0.29382792115211487,-0.5513052344322205,0.7609521484375
85,0.551099956035614,1.348439335823059,0.6397494673728943,-0.6295990943908691,0.759619140625
86,0.5607720613479614,1.2747018337249756,0.508708655834198,-0.3296082019805908,0.7484326171875
87,0.5239524841308594,1.3131355047225952,0.5512837767601013,-0.6982471942901611,0.7319091796875
88,0.5783034563064575,1.131583333015442,0.21140587329864502,-0.7447216510772705,0.7221923828125
89,0.5029799938201904,1.1392282247543335,0.36799779534339905,-0.8505581021308899,0.737333984375
90,0.545901358127594,1.3572542667388916,0.44674885272979736,-0.7425824403762817,0.7541796875
91,0.5373240113258362,1.5223530530929565,0.6146867871284485,-0.5287820100784302,0.731943359375
92,0.5742942094802856,1.5425883531570435,0.7205091714859009,-0.2535150945186615,0.75416015625
93,0.5704938769340515,1.5314780473709106,0.8627634048461914,-0.21750760078430176,0.774833984375
94,0.6196022629737854,1.470772385597229,0.9287154078483582,0.009733207523822784,0.7562744140625
95,0.5377269983291626,1.2315475940704346,0.5217075347900391,-0.47290652990341187,0.7542529296875
96,0.5822685360908508,0.6731865406036377,-0.4557519555091858,-1.8317934274673462,0.7230712890625
97,0.5353233218193054,1.3431731462478638,0.7667495012283325,-0.40729454159736633,0.7398974609375
98,0.5956055521965027,1.3531866073608398,0.6401494145393372,-0.27128803730010986,0.754794921875
99,0.5441386699676514,1.9582186937332153,0.7409681677818298,-0.42454779148101807,0.7367529296875
100,0.4981412887573242,1.4527806043624878,0.6853576302528381,-0.729153573513031,0.7475244140625
101,0.5002658367156982,1.0404188632965088,0.3437221348285675,-0.900071382522583,0.774287109375
102,0.5337839126586914,1.3475204706192017,0.5372160077095032,-0.5274088382720947,0.7714208984375
103,0.5571107268333435,0.9923839569091797,-0.011355501599609852,-0.9584693908691406,0.7639111328125
104,0.6414679884910583,1.61769437789917,1.1653810739517212,0.10650350153446198,0.7430078125
105,0.5307683944702148,1.1158634424209595,0.38850122690200806,-0.6174261569976807,0.7586181640625
106,0.47840774059295654,1.3555017709732056,0.5777850151062012,-0.8414123058319092,0.746064453125
107,0.5391161441802979,1.1512587070465088,0.210288867354393,-0.9002459049224854,0.735087890625
108,0.5180231928825378,1.294534683227539,0.5303151607513428,-0.7510169744491577,0.7702685546875
109,0.5249110460281372,1.4568305015563965,0.519072949886322,-0.6765028238296509,0.7492822265625
110,0.5357271432876587,1.3426679372787476,0.6737935543060303,-0.47784361243247986,0.7616796875
111,0.49803024530410767,1.577544093132019,0.8260577321052551,-0.5771787166595459,0.7572900390625
112,0.4953424334526062,1.4558557271957397,0.5499952435493469,-0.8297088742256165,0.7557421875
113,0.5368155837059021,2.1396379470825195,1.3189188241958618,-0.39759504795074463,0.7589794921875
114,0.5794777870178223,1.834627628326416,1.2264914512634277,-0.10094994306564331,0.765244140625
115,0.5714094638824463,0.8186724185943604,-0.2525419294834137,-1.510221242904663,0.7778466796875
116,0.5501000285148621,1.2398771047592163,0.5684175491333008,-0.41743117570877075,0.747265625
117,0.4876822233200073,1.2710105180740356,0.6164402365684509,-0.7931675314903259,0.773076171875
118,0.5223484039306641,1.613329529762268,0.7986052632331848,-0.5541695356369019,0.7533154296875
119,0.4577793776988983,0.9463510513305664,0.17302122712135315,-1.788338541984558,0.77103515625
120,0.4963884949684143,1.782474160194397,0.8708069920539856,-0.8578702211380005,0.7457958984375
121,0.49338042736053467,1.0557529926300049,0.26143741607666016,-1.3550691604614258,0.765380859375
122,0.5950033068656921,0.8391154408454895,-0.3644714653491974,-1.7040939331054688,0.75087890625
123,0.7434394955635071,0.8459694981575012,-1.1377421617507935,-2.2466506958007812,0.7360791015625
124,0.48214054107666016,1.0205129384994507,0.21373289823532104,-1.2901846170425415,0.7630322265625
125,0.5312364101409912,1.8560327291488647,0.8888649344444275,-0.4915332794189453,0.7318798828125
126,0.643677830696106,1.9750126600265503,1.7466856241226196,0.25426945090293884,0.761259765625
127,0.6124271154403687,0.9266713261604309,-0.6311772465705872,-2.127655506134033,0.7811376953125
128,0.5012215375900269,1.0766069889068604,0.24333541095256805,-1.1759322881698608,0.73271484375
129,0.45322129130363464,1.3568787574768066,0.7690629959106445,-0.869530975818634,0.796142578125
130,0.5764884948730469,1.8666722774505615,1.4857888221740723,0.01780841499567032,0.7363623046875
131,0.5123754143714905,2.0710790157318115,1.305432915687561,-0.3683983385562897,0.76849609375
132,0.4948832392692566,1.4612128734588623,0.7351259589195251,-0.7073806524276733,0.7543359375
133,0.4680556058883667,1.1920186281204224,0.4150790572166443,-1.0411289930343628,0.7462841796875
134,0.4695650041103363,1.395410418510437,0.6286961436271667,-1.0181329250335693,0.7553857421875
135,0.4786459803581238,1.664054036140442,0.9708148241043091,-0.6133587956428528,0.78177734375
136,0.5858912467956543,0.7844170928001404,-0.4707728624343872,-2.273638963699341,0.77115234375
137,0.5295660495758057,1.6226145029067993,1.1725438833236694,-0.25670328736305237,0.7591162109375
138,0.5449914336204529,1.4699660539627075,0.7162995934486389,-0.4429797828197479,0.7578515625
139,0.4942541718482971,1.254442811012268,0.34976574778556824,-1.0268802642822266,0.7287890625
140,0.5148422718048096,1.8138138055801392,1.3825849294662476,-0.4062745273113251,0.7587451171875
141,0.4920692443847656,0.6897835731506348,0.03402772173285484,-1.9542611837387085,0.7547314453125
142,0.5591073632240295,2.075731039047241,1.2109819650650024,-0.2591938376426697,0.7565771484375
143,0.5304551720619202,0.7876152396202087,-0.1388370245695114,-2.18324613571167,0.75134765625
144,0.5027503371238708,1.5861279964447021,1.0599291324615479,-0.5756447911262512,0.78892578125
145,0.4732896089553833,1.6441690921783447,0.92335045337677,-0.869813084602356,0.7697900390625
146,0.4431939125061035,1.216866374015808,0.55879145860672,-1.275591492652893,0.7716943359375
147,0.43561968207359314,1.4142175912857056,0.7446593642234802,-1.1887876987457275,0.8002099609375
148,0.5404383540153503,1.4809818267822266,0.9384222030639648,-0.30584171414375305,0.756171875
149,0.46351784467697144,1.5202829837799072,0.7665719985961914,-0.9284104108810425,0.7571630859375
150,0.461499959230423,0.9718435406684875,0.2244894802570343,-1.8163400888442993,0.7430126953125
151,0.5022896528244019,1.5248771905899048,0.9509653449058533,-0.5100569128990173,0.785185546875
152,0.5049084424972534,1.0562775135040283,-0.002872671466320753,-1.4322611093521118,0.7557177734375
153,0.47010040283203125,1.5468758344650269,0.7637737393379211,-1.1320521831512451,0.7822216796875
154,0.5155199766159058,1.3957527875900269,0.9387133717536926,-0.42480555176734924,0.7692919921875
155,0.4441041350364685,1.5507299900054932,1.0900884866714478,-0.8529446721076965,0.7691845703125
156,0.5279357433319092,1.0799295902252197,-0.010718660429120064,-1.4085125923156738,0.7828515625
157,0.4867955148220062,1.213822364807129,0.3032665252685547,-1.3283971548080444,0.76990234375
158,0.46088624000549316,1.6875520944595337,0.7396076321601868,-1.1242244243621826,0.77802734375
159,0.4565941095352173,1.548998236656189,0.8487361073493958,-0.9516118168830872,0.7459326171875
160,0.46886706352233887,0.9989269971847534,0.2958955466747284,-1.6505999565124512,0.7988232421875
161,0.48811253905296326,0.8766882419586182,0.09167793393135071,-1.7312895059585571,0.796591796875
162,0.4448357820510864,1.6945841312408447,1.1111336946487427,-0.7606375813484192,0.792724609375
163,0.4975348711013794,1.7621818780899048,1.070177674293518,-0.671588122844696,0.771240234375
164,0.5093442797660828,1.4330101013183594,0.8160457611083984,-0.5091617107391357,0.783564453125
165,0.416193425655365,1.0955736637115479,0.5590144395828247,-1.7064334154129028,0.7915869140625
166,0.5062301158905029,1.3932262659072876,0.7325241565704346,-0.6856058239936829,0.7556494140625
167,0.5341986417770386,2.2749037742614746,1.7622456550598145,-0.17987389862537384,0.767763671875
168,0.5578441619873047,1.9599781036376953,1.0359262228012085,-0.37175044417381287,0.78615234375
169,0.6745238900184631,0.9145537614822388,-0.727810800075531,-1.7655092477798462,0.7890283203125
170,0.47542640566825867,1.1198638677597046,0.11792667955160141,-1.6861034631729126,0.77021484375
171,0.4940566122531891,1.2207205295562744,0.058764174580574036,-1.5785956382751465,0.787998046875
172,0.47507327795028687,1.373833179473877,0.8927275538444519,-0.7466540932655334,0.778115234375
173,0.4231106638908386,1.3546502590179443,0.6437900066375732,-1.3709392547607422,0.78759765625
174,0.45076245069503784,0.9658347368240356,0.2839341461658478,-1.599373459815979,0.7588720703125
175,0.5760853290557861,1.1729320287704468,-0.2953788936138153,-1.4689266681671143,0.7955712890625
176,0.4854068160057068,1.2494856119155884,0.3694792687892914,-1.2920196056365967,0.7969921875
177,0.45497438311576843,0.9161375164985657,0.32647743821144104,-1.5401513576507568,0.77966796875
178,0.45744556188583374,1.6042999029159546,0.9627230167388916,-0.8535416126251221,0.790732421875
179,0.45374903082847595,1.656421422958374,0.8661988377571106,-0.8430377244949341,0.76197265625
180,0.5771744251251221,1.053841233253479,-0.44528308510780334,-1.9998193979263306,0.77099609375
181,0.4349936246871948,1.3958797454833984,0.5696666836738586,-1.3399888277053833,0.77794921875
182,0.49042004346847534,1.725568413734436,0.6337469220161438,-0.9093750715255737,0.736298828125
183,0.4850168228149414,1.3753201961517334,0.8018770217895508,-0.64664226770401,0.755361328125
184,0.4912930130958557,2.5552761554718018,1.7166543006896973,-0.4402896463871002,0.7496875
185,0.4972018599510193,2.5038139820098877,1.534672737121582,-0.52913498878479,0.7574951171875
186,0.42942678928375244,1.3165597915649414,0.7076733112335205,-1.448514461517334,0.775771484375
187,0.512772798538208,2.262988805770874,1.1260557174682617,-0.5103200078010559,0.75154296875
188,0.48392534255981445,1.1020408868789673,0.33779844641685486,-1.4160906076431274,0.7880322265625
189,0.43090617656707764,1.4114739894866943,0.5860402584075928,-1.4401285648345947,0.7516845703125
190,0.5236706733703613,0.7067492604255676,-0.22878538072109222,-1.9537947177886963,0.7821240234375
191,0.4977579712867737,1.6370365619659424,1.3052271604537964,-0.4226493239402771,0.7423046875
192,0.4054778814315796,1.3254128694534302,0.5522053837776184,-1.5542100667953491,0.7546728515625
193,0.43050798773765564,1.1466399431228638,0.4100552201271057,-1.6052085161209106,0.78697265625
194,0.5010154247283936,2.095935821533203,1.53404700756073,-0.5479701161384583,0.7347802734375
195,0.4302164614200592,1.3764759302139282,0.6864860653877258,-1.2526637315750122,0.73076171875
196,0.42560747265815735,1.4666646718978882,0.7825721502304077,-1.2812505960464478,0.766982421875
197,0.4548535645008087,1.2232460975646973,0.7282472252845764,-1.1322320699691772,0.75228515625
198,0.4734935760498047,1.5585376024246216,0.7720670104026794,-0.8948580622673035,0.7610546875
199,0.4544907808303833,1.7200946807861328,1.1206640005111694,-0.8611574172973633,0.76763671875
200,0.4312450885772705,1.5951429605484009,0.661075234413147,-1.248313307762146,0.772666015625
201,0.5153728127479553,0.8464264273643494,-0.06316518038511276,-1.874184489250183,0.776767578125
202,0.48329657316207886,1.1590174436569214,0.2128569483757019,-1.5198330879211426,0.778955078125
203,0.5645822286605835,1.080285906791687,-0.3160820007324219,-1.6599479913711548,0.778076171875
204,0.4354615807533264,1.5622270107269287,0.93113774061203,-0.9575696587562561,0.758310546875
205,0.48856186866760254,1.3693313598632812,0.6821287870407104,-1.0250765085220337,0.770859375
206,0.4359396696090698,1.5574402809143066,0.7624261975288391,-1.1705282926559448,0.754130859375
207,0.49869823455810547,1.1100221872329712,0.013973740860819817,-1.8823106288909912,0.774052734375
208,0.4662112593650818,0.9673392176628113,0.07851728796958923,-2.0318894386291504,0.7441748046875
209,0.47044456005096436,1.016254186630249,0.20466794073581696,-1.4250130653381348,0.7598046875
210,0.4269789457321167,1.4991155862808228,0.6247017979621887,-1.364113450050354,0.7860595703125
211,0.4869063198566437,1.0160937309265137,0.03326624631881714,-1.915132761001587,0.76935546875
212,0.4511922597885132,1.7112762928009033,1.1960235834121704,-0.8257854580879211,0.7641845703125
213,0.46342235803604126,1.6608837842941284,1.3087983131408691,-0.6356109976768494,0.767119140625
214,0.4468804895877838,1.4790960550308228,0.9810604453086853,-1.1728403568267822,0.7653369140625
215,0.46872684359550476,1.2193466424942017,0.43647369742393494,-1.2895256280899048,0.7796484375
216,0.4551910161972046,1.4095948934555054,0.3686722218990326,-1.357953667640686,0.7385107421875
217,0.42585498094558716,1.2422581911087036,0.3998218774795532,-1.6468769311904907,0.7589794921875
218,0.44360852241516113,1.3565139770507812,0.4456362724304199,-1.3930546045303345,0.785390625
219,0.5073891878128052,1.943176031112671,1.610975742340088,-0.366498738527298,0.767822265625
220,0.4322609305381775,2.109567403793335,1.1396299600601196,-1.0440478324890137,0.7830615234375
221,0.4670473635196686,0.9911150336265564,0.20541688799858093,-1.6243454217910767,0.7279736328125
222,0.5340542197227478,2.0424976348876953,1.28501558303833,-0.4606532156467438,0.774365234375
223,0.45425158739089966,1.578744649887085,1.2157535552978516,-0.7308514714241028,0.7900244140625
224,0.4112911820411682,1.4326670169830322,0.5435417890548706,-1.5627003908157349,0.7930029296875
225,0.596216082572937,1.67607581615448,1.3225528001785278,-0.1821165829896927,0.76474609375
226,0.4471610188484192,1.3964741230010986,0.4956269860267639,-1.229249119758606,0.7384033203125
227,0.4700138568878174,1.4757298231124878,0.5168758034706116,-1.0569616556167603,0.779609375
228,0.46295103430747986,1.7768605947494507,1.2826979160308838,-0.6173203587532043,0.7657958984375
229,0.4589841365814209,1.5938273668289185,0.8306873440742493,-0.9990840554237366,0.7597509765625
230,0.5131837129592896,1.5799429416656494,1.0136892795562744,-0.41995885968208313,0.74580078125
231,0.45760631561279297,1.1840475797653198,0.33051586151123047,-1.338488221168518,0.758857421875
232,0.47214674949645996,1.0133100748062134,0.25394418835639954,-1.6548420190811157,0.7495751953125
233,0.43773794174194336,1.4144967794418335,0.5290200114250183,-1.192299485206604,0.77984375
234,0.48549842834472656,1.8211712837219238,1.2853927612304688,-0.5603905320167542,0.7706298828125
235,0.43721768260002136,1.3478469848632812,1.1746792793273926,-0.8424356579780579,0.750908203125
236,0.5220534801483154,1.1389429569244385,-0.1658167690038681,-1.8220452070236206,0.79177734375
237,0.4160645008087158,1.6229883432388306,0.8368677496910095,-1.1765344142913818,0.7763427734375
238,0.5469364523887634,1.7163257598876953,1.4325040578842163,-0.2683161199092865,0.7561083984375
239,0.4663107395172119,1.588923454284668,1.0469703674316406,-0.6778985261917114,0.7797021484375
240,0.4963461756706238,1.4742628335952759,0.4515153169631958,-1.2535896301269531,0.7651318359375
241,0.4603237509727478,2.1274752616882324,1.3296725749969482,-0.7750449180603027,0.75025390625
242,0.4625905752182007,1.203961730003357,0.2723218500614166,-1.3596043586730957,0.7680908203125
243,0.42739635705947876,1.2018324136734009,0.5164715051651001,-1.269921898841858,0.7696240234375
244,0.5149646997451782,2.093191385269165,1.4463967084884644,-0.45485809445381165,0.798623046875
245,0.4455829858779907,1.4039772748947144,0.6393218040466309,-1.2723551988601685,0.7430908203125
246,0.42376989126205444,1.652145266532898,0.7551860809326172,-1.198007345199585,0.7459375
247,0.40052077174186707,1.4235819578170776,0.8357139229774475,-1.4918593168258667,0.78185546875
248,0.4640820622444153,1.2792309522628784,0.3189065754413605,-1.4595996141433716,0.78974609375
249,0.44109034538269043,1.4054968357086182,0.4904545843601227,-1.5377485752105713,0.7672802734375
250,0.4201580882072449,1.6023920774459839,0.954534649848938,-1.100872278213501,0.7626708984375
251,0.4400028586387634,1.4340969324111938,0.5578845739364624,-1.3023884296417236,0.777099609375
252,0.48700833320617676,1.0811545848846436,-0.03890078142285347,-1.7264903783798218,0.77583984375
253,0.4644792675971985,1.114694356918335,0.4877024292945862,-1.4277139902114868,0.7340283203125
254,0.4506176710128784,1.3577672243118286,0.7737724781036377,-1.4235066175460815,0.762607421875
255,0.5029017329216003,0.9534997940063477,0.06195158511400223,-1.6783512830734253,0.7647705078125
256,0.5271486043930054,0.8714001774787903,-0.28029972314834595,-2.3632266521453857,0.768408203125
257,0.4695490002632141,1.094097375869751,0.3087003529071808,-1.3693981170654297,0.7658544921875
258,0.4431140422821045,1.2965524196624756,0.3572256863117218,-1.5390769243240356,0.7591650390625
259,0.4433702230453491,1.320569634437561,0.3902970850467682,-1.3391785621643066,0.7727587890625
260,0.5806628465652466,1.8833999633789062,1.4117984771728516,-0.10400262475013733,0.788974609375
261,0.43894046545028687,1.573631763458252,0.8127930760383606,-1.0369420051574707,0.7438037109375
262,0.4875917434692383,1.705805778503418,0.9970163702964783,-0.6307734251022339,0.743515625
263,0.4890703558921814,1.498522400856018,1.4537476301193237,-0.4346960484981537,0.7582666015625
264,0.4393954873085022,2.061615467071533,1.5366655588150024,-0.6880194544792175,0.7651953125
265,0.5489924550056458,2.488170862197876,1.9604551792144775,-0.234300434589386,0.7671142578125
266,0.4690994322299957,1.0461785793304443,0.14457273483276367,-1.8601182699203491,0.770615234375
267,0.5014874339103699,0.8905137181282043,-0.0338442288339138,-1.9721308946609497,0.7539990234375
268,0.46311330795288086,1.6811970472335815,1.4372555017471313,-0.5945811867713928,0.7709033203125
269,0.4682050347328186,2.2307627201080322,1.792612910270691,-0.5493937730789185,0.7852880859375
270,0.4875901937484741,1.9044862985610962,1.2059932947158813,-0.545859694480896,0.771259765625
271,0.4398483633995056,1.694257378578186,0.8675699234008789,-1.0765371322631836,0.7304296875
272,0.5853263139724731,1.0232356786727905,-0.4772438108921051,-2.4256412982940674,0.7830322265625
273,0.4776584208011627,1.5430179834365845,1.6373882293701172,-0.5571982264518738,0.756064453125
274,0.4438796937465668,1.7429848909378052,1.0791972875595093,-0.7745856642723083,0.75375
275,0.44977259635925293,1.7129360437393188,1.1610254049301147,-0.8051279187202454,0.741884765625
276,0.4656327962875366,1.690948486328125,0.8348599672317505,-0.7493067979812622,0.778505859375
277,0.4761684834957123,1.8248525857925415,1.189702033996582,-0.6103706955909729,0.74611328125
278,0.40828612446784973,1.80070960521698,0.9789031147956848,-1.3719106912612915,0.76470703125
279,0.40920716524124146,1.7252144813537598,0.8084394931793213,-1.3963388204574585,0.7573388671875
280,0.36182332038879395,1.3889679908752441,0.7803792953491211,-1.7735992670059204,0.760458984375
281,0.484944611787796,1.1233166456222534,0.06444209069013596,-1.7423123121261597,0.7868798828125
282,0.5169666409492493,1.3753913640975952,-0.12507393956184387,-1.762222409248352,0.7695556640625
283,0.485337495803833,1.6765079498291016,0.8526298999786377,-0.9358980655670166,0.73423828125
284,0.4481419324874878,1.297214150428772,0.4816551208496094,-1.4483915567398071,0.7755517578125
285,0.41827115416526794,1.4713118076324463,0.8773143291473389,-1.039276123046875,0.757626953125
286,0.6187037825584412,2.3770813941955566,1.25192129611969,-0.028887705877423286,0.76265625
287,0.4993932247161865,1.8676815032958984,1.1913825273513794,-0.5468053817749023,0.7502490234375
288,0.4561005234718323,1.6252617835998535,1.1257950067520142,-0.7847220301628113,0.768408203125
289,0.6079568862915039,1.8758877515792847,1.7078317403793335,-0.002627916168421507,0.79205078125
290,0.47970330715179443,1.8156890869140625,1.0063825845718384,-0.6613318920135498,0.8025439453125
291,0.48954546451568604,1.2191522121429443,0.09738565236330032,-1.54810631275177,0.7817822265625
292,0.4418639838695526,1.148363709449768,0.30970972776412964,-1.5818969011306763,0.7592333984375
293,0.43829232454299927,1.3572297096252441,0.35909929871559143,-1.5980873107910156,0.7755517578125
294,0.4439283609390259,1.8707983493804932,1.2941709756851196,-0.8479800820350647,0.7570458984375
295,0.5604086518287659,0.8532387018203735,-0.32043811678886414,-1.8046985864639282,0.7373828125
296,0.4932251572608948,1.173264503479004,0.0035575509537011385,-1.8831253051757812,0.77552734375
297,0.49735382199287415,1.0898946523666382,-0.002854000311344862,-1.8574765920639038,0.772294921875
298,0.46194615960121155,1.2295137643814087,0.06423122435808182,-2.029020071029663,0.7680126953125
299,0.40856462717056274,1.5517855882644653,0.7460664510726929,-1.3179320096969604,0.7879541015625
300,0.46669748425483704,1.292958378791809,0.13177932798862457,-1.8484044075012207,0.8028076171875
301,0.4837007522583008,1.0772249698638916,0.27419596910476685,-1.4775384664535522,0.769326171875
